# kT [GeV]         GTMD (T-even  T-odd) at (xi, -t) = [(1.000000e-03, -5.000000e-01), (2.000000e-01, -5.000000e-01), (3.000000e-01, -5.000000e-01)]
3.104041e-01  2.641462e-10  0.000000e+00  -2.198523e-07  3.888773e-08  -2.423441e-08  1.670631e-08  
3.154090e-01  2.723965e-10  0.000000e+00  -2.267275e-07  4.007932e-08  -2.499378e-08  1.722627e-08  
3.204139e-01  2.806377e-10  0.000000e+00  -2.336002e-07  4.129081e-08  -2.575363e-08  1.775417e-08  
3.254188e-01  2.892019e-10  0.000000e+00  -2.407369e-07  4.250286e-08  -2.654166e-08  1.828460e-08  
3.304237e-01  2.978106e-10  0.000000e+00  -2.479094e-07  4.374341e-08  -2.733705e-08  1.882624e-08  
3.354286e-01  3.065009e-10  0.000000e+00  -2.551547e-07  4.499418e-08  -2.813490e-08  1.937319e-08  
3.404335e-01  3.152776e-10  0.000000e+00  -2.624717e-07  4.625558e-08  -2.894392e-08  1.992475e-08  
3.454384e-01  3.242269e-10  0.000000e+00  -2.699314e-07  4.753115e-08  -2.976789e-08  2.048677e-08  
3.504433e-01  3.331790e-10  0.000000e+00  -2.774256e-07  4.881534e-08  -3.059723e-08  2.105000e-08  
3.554482e-01  3.423080e-10  0.000000e+00  -2.850105e-07  5.012233e-08  -3.143433e-08  2.162418e-08  
3.604532e-01  3.514857e-10  0.000000e+00  -2.926654e-07  5.144016e-08  -3.228270e-08  2.220079e-08  
3.654581e-01  3.608478e-10  0.000000e+00  -3.004718e-07  5.276680e-08  -3.314585e-08  2.278648e-08  
3.704630e-01  3.702371e-10  0.000000e+00  -3.083070e-07  5.411144e-08  -3.401319e-08  2.337841e-08  
3.754679e-01  3.797193e-10  0.000000e+00  -3.162174e-07  5.546061e-08  -3.488921e-08  2.397172e-08  
3.804728e-01  3.893599e-10  0.000000e+00  -3.242588e-07  5.682838e-08  -3.577875e-08  2.457827e-08  
3.854777e-01  3.990683e-10  0.000000e+00  -3.323595e-07  5.820195e-08  -3.667524e-08  2.518637e-08  
3.904826e-01  4.088473e-10  0.000000e+00  -3.404851e-07  5.958758e-08  -3.757666e-08  2.580068e-08  
3.954875e-01  4.187573e-10  0.000000e+00  -3.487909e-07  6.098845e-08  -3.849448e-08  2.642164e-08  
4.004924e-01  4.287522e-10  0.000000e+00  -3.571307e-07  6.239898e-08  -3.941761e-08  2.704719e-08  
