# kT [GeV]         GTMD (T-even-UU T-even-UT T-odd-UU T-odd-UT) at (xi, -t) = [(1.000000e-03, -5.000000e-01), (2.000000e-01, -5.000000e-01), (3.000000e-01, -5.000000e-01)]
1.922874e-01  2.805002e-01 4.612460e-07  0.000000e+00 0.000000e+00  1.635561e-01 -1.034361e-06  -2.209834e-01 -3.508307e-07  9.158161e-02 -9.860221e-08  -1.147082e-01 8.632574e-09  
1.962913e-01  2.802456e-01 4.803650e-07  0.000000e+00 0.000000e+00  1.634295e-01 -1.077232e-06  -2.207478e-01 -3.654304e-07  9.152737e-02 -1.026915e-07  -1.145588e-01 8.985520e-09  
2.002952e-01  2.799711e-01 4.998455e-07  0.000000e+00 0.000000e+00  1.632930e-01 -1.120904e-06  -2.204905e-01 -3.803309e-07  9.146803e-02 -1.068579e-07  -1.144288e-01 9.343178e-09  
2.042991e-01  2.795852e-01 5.197073e-07  0.000000e+00 0.000000e+00  1.631610e-01 -1.165443e-06  -2.201291e-01 -3.954681e-07  9.140538e-02 -1.111056e-07  -1.142478e-01 9.710514e-09  
2.083030e-01  2.793427e-01 5.399305e-07  0.000000e+00 0.000000e+00  1.630674e-01 -1.210777e-06  -2.199615e-01 -4.109417e-07  9.135090e-02 -1.153719e-07  -1.141603e-01 1.007809e-08  
2.123069e-01  2.791791e-01 5.605010e-07  0.000000e+00 0.000000e+00  1.629780e-01 -1.256898e-06  -2.197191e-01 -4.266990e-07  9.130128e-02 -1.198311e-07  -1.140387e-01 1.046021e-08  
2.163108e-01  2.788474e-01 5.814648e-07  0.000000e+00 0.000000e+00  1.628522e-01 -1.303897e-06  -2.194424e-01 -4.427014e-07  9.123432e-02 -1.243154e-07  -1.138983e-01 1.084442e-08  
2.203147e-01  2.785405e-01 6.027774e-07  0.000000e+00 0.000000e+00  1.627288e-01 -1.351678e-06  -2.191764e-01 -4.589996e-07  9.116857e-02 -1.288741e-07  -1.137635e-01 1.123529e-08  
2.243186e-01  2.782560e-01 6.244170e-07  0.000000e+00 0.000000e+00  1.626153e-01 -1.400193e-06  -2.189186e-01 -4.755653e-07  9.110939e-02 -1.335037e-07  -1.136350e-01 1.163267e-08  
2.283225e-01  2.778659e-01 6.465088e-07  0.000000e+00 0.000000e+00  1.625219e-01 -1.449720e-06  -2.184996e-01 -4.922212e-07  9.105887e-02 -1.382289e-07  -1.134798e-01 1.203553e-08  
2.323264e-01  2.776378e-01 6.688446e-07  0.000000e+00 0.000000e+00  1.624699e-01 -1.499798e-06  -2.183310e-01 -5.095756e-07  9.098799e-02 -1.429013e-07  -1.133362e-01 1.244310e-08  
2.363303e-01  2.773156e-01 6.915508e-07  0.000000e+00 0.000000e+00  1.623608e-01 -1.550687e-06  -2.180307e-01 -5.269895e-07  9.091738e-02 -1.478658e-07  -1.131835e-01 1.285677e-08  
2.403342e-01  2.770207e-01 7.147297e-07  0.000000e+00 0.000000e+00  1.621329e-01 -1.602662e-06  -2.177659e-01 -5.447143e-07  9.092211e-02 -1.528248e-07  -1.130500e-01 1.327811e-08  
2.443381e-01  2.766746e-01 7.381026e-07  0.000000e+00 0.000000e+00  1.620481e-01 -1.655039e-06  -2.174194e-01 -5.626820e-07  9.080793e-02 -1.578261e-07  -1.128737e-01 1.370050e-08  
2.483420e-01  2.763407e-01 7.618637e-07  0.000000e+00 0.000000e+00  1.618903e-01 -1.708306e-06  -2.171091e-01 -5.809097e-07  9.072172e-02 -1.629109e-07  -1.127267e-01 1.413145e-08  
