# kT [GeV]         GTMD (T-even-UU T-even-UT T-odd-UU T-odd-UT) at (xi, -t) = [(1.500100e-01, -5.000000e-01)]
4.285177e-01  4.152241e-01 8.159054e-06  -6.040139e-01 -3.513248e-05  
4.325216e-01  4.144860e-01 8.304997e-06  -6.024204e-01 -3.574806e-05  
4.365255e-01  4.137483e-01 8.451546e-06  -6.006759e-01 -3.636122e-05  
4.405294e-01  4.129858e-01 8.596691e-06  -5.989544e-01 -3.697591e-05  
4.445333e-01  4.122601e-01 8.749317e-06  -5.972746e-01 -3.759583e-05  
4.485372e-01  4.115280e-01 8.899417e-06  -5.955953e-01 -3.822253e-05  
4.525411e-01  4.108314e-01 9.050882e-06  -5.939082e-01 -3.885450e-05  
4.565450e-01  4.100904e-01 9.203431e-06  -5.922182e-01 -3.948704e-05  
4.605489e-01  4.093959e-01 9.357140e-06  -5.903782e-01 -4.012206e-05  
4.645529e-01  4.086231e-01 9.511685e-06  -5.886078e-01 -4.075646e-05  
4.685568e-01  4.078603e-01 9.667305e-06  -5.868706e-01 -4.140159e-05  
4.725607e-01  4.070941e-01 9.823943e-06  -5.851136e-01 -4.205513e-05  
4.765646e-01  4.064980e-01 9.981699e-06  -5.833836e-01 -4.270564e-05  
4.805685e-01  4.056378e-01 1.014069e-05  -5.812952e-01 -4.335659e-05  
4.845724e-01  4.047725e-01 1.029811e-05  -5.797660e-01 -4.400792e-05  
4.885763e-01  4.039721e-01 1.046112e-05  -5.778656e-01 -4.466689e-05  
4.925802e-01  4.031794e-01 1.062288e-05  -5.760608e-01 -4.533227e-05  
4.965841e-01  4.023840e-01 1.078559e-05  -5.742530e-01 -4.600259e-05  
5.005880e-01  4.015853e-01 1.094947e-05  -5.724387e-01 -4.667204e-05  
5.045919e-01  4.008219e-01 1.111459e-05  -5.705806e-01 -4.734276e-05  
5.085958e-01  4.000001e-01 1.127950e-05  -5.687004e-01 -4.801466e-05  
5.125997e-01  3.991791e-01 1.144584e-05  -5.668320e-01 -4.869351e-05  
5.166036e-01  3.983405e-01 1.161335e-05  -5.649631e-01 -4.938526e-05  
5.206075e-01  3.975990e-01 1.178280e-05  -5.630151e-01 -5.006574e-05  
5.246114e-01  3.967667e-01 1.195264e-05  -5.611501e-01 -5.075174e-05  
5.286153e-01  3.959686e-01 1.212268e-05  -5.592007e-01 -5.143972e-05  
5.326192e-01  3.951103e-01 1.229217e-05  -5.572734e-01 -5.212837e-05  
5.366231e-01  3.942491e-01 1.246547e-05  -5.553500e-01 -5.282418e-05  
5.406270e-01  3.933952e-01 1.263869e-05  -5.534238e-01 -5.352547e-05  
5.446309e-01  3.925389e-01 1.281294e-05  -5.514913e-01 -5.422607e-05  
5.486348e-01  3.916789e-01 1.298810e-05  -5.495439e-01 -5.493047e-05  
5.526387e-01  3.908148e-01 1.316310e-05  -5.475647e-01 -5.563491e-05  
5.566426e-01  3.899507e-01 1.333996e-05  -5.455033e-01 -5.633787e-05  
5.606465e-01  3.890889e-01 1.351728e-05  -5.435249e-01 -5.704685e-05  
5.646505e-01  3.882171e-01 1.369626e-05  -5.415543e-01 -5.776426e-05  
5.686544e-01  3.873359e-01 1.387595e-05  -5.395666e-01 -5.850792e-05  
5.726583e-01  3.864487e-01 1.405589e-05  -5.378210e-01 -5.919762e-05  
5.766622e-01  3.855476e-01 1.423598e-05  -5.356783e-01 -5.991661e-05  
5.806661e-01  3.846399e-01 1.441546e-05  -5.335521e-01 -6.063373e-05  
5.846700e-01  3.837293e-01 1.459884e-05  -5.314754e-01 -6.135438e-05  
5.886739e-01  3.829610e-01 1.478380e-05  -5.288662e-01 -6.208148e-05  
5.926778e-01  3.820551e-01 1.496894e-05  -5.268079e-01 -6.281274e-05  
5.966817e-01  3.811381e-01 1.515358e-05  -5.247458e-01 -6.354399e-05  
6.006856e-01  3.802171e-01 1.533862e-05  -5.226808e-01 -6.427242e-05  
6.046895e-01  3.792945e-01 1.552426e-05  -5.206136e-01 -6.500563e-05  
6.086934e-01  3.783730e-01 1.571080e-05  -5.185647e-01 -6.573496e-05  
6.126973e-01  3.774523e-01 1.589832e-05  -5.165453e-01 -6.646878e-05  
6.167012e-01  3.765298e-01 1.608798e-05  -5.145337e-01 -6.721314e-05  
6.207051e-01  3.755991e-01 1.627799e-05  -5.125278e-01 -6.799209e-05  
6.247090e-01  3.746580e-01 1.646767e-05  -5.104765e-01 -6.876663e-05  
6.287129e-01  3.737067e-01 1.665918e-05  -5.084015e-01 -6.943427e-05  
6.327168e-01  3.727499e-01 1.685050e-05  -5.064193e-01 -7.017790e-05  
6.367207e-01  3.717875e-01 1.704223e-05  -5.042578e-01 -7.091913e-05  
6.407246e-01  3.708193e-01 1.723474e-05  -5.020844e-01 -7.166325e-05  
6.447285e-01  3.699065e-01 1.742805e-05  -4.999284e-01 -7.241788e-05  
6.487324e-01  3.689551e-01 1.762299e-05  -4.978302e-01 -7.317025e-05  
6.527363e-01  3.679915e-01 1.781801e-05  -4.956804e-01 -7.391901e-05  
6.567402e-01  3.670185e-01 1.801328e-05  -4.935104e-01 -7.466745e-05  
6.607441e-01  3.660413e-01 1.820917e-05  -4.913323e-01 -7.541879e-05  
6.647480e-01  3.651640e-01 1.840720e-05  -4.890788e-01 -7.616724e-05  
6.687520e-01  3.641857e-01 1.860400e-05  -4.868958e-01 -7.692119e-05  
6.727559e-01  3.632055e-01 1.880094e-05  -4.847089e-01 -7.768160e-05  
6.767598e-01  3.622252e-01 1.900023e-05  -4.825388e-01 -7.848798e-05  
6.807637e-01  3.612355e-01 1.920015e-05  -4.806331e-01 -7.923772e-05  
6.847676e-01  3.602352e-01 1.940026e-05  -4.783750e-01 -7.998041e-05  
6.887715e-01  3.592298e-01 1.960452e-05  -4.761009e-01 -8.072220e-05  
6.927754e-01  3.582206e-01 1.980510e-05  -4.738106e-01 -8.146272e-05  
6.967793e-01  3.572076e-01 2.000360e-05  -4.715033e-01 -8.222356e-05  
7.007832e-01  3.561901e-01 2.020273e-05  -4.692068e-01 -8.298697e-05  
7.047871e-01  3.552325e-01 2.040674e-05  -4.669698e-01 -8.374741e-05  
7.087910e-01  3.542233e-01 2.061091e-05  -4.647530e-01 -8.450833e-05  
7.127949e-01  3.532112e-01 2.081540e-05  -4.625339e-01 -8.526882e-05  
7.167988e-01  3.521939e-01 2.102001e-05  -4.603013e-01 -8.602864e-05  
7.208027e-01  3.511690e-01 2.122376e-05  -4.580493e-01 -8.678595e-05  
7.248066e-01  3.499560e-01 2.142797e-05  -4.557954e-01 -8.754886e-05  
7.288105e-01  3.489341e-01 2.163272e-05  -4.535367e-01 -8.831281e-05  
7.328144e-01  3.479115e-01 2.183795e-05  -4.512687e-01 -8.909698e-05  
7.368183e-01  3.468859e-01 2.204493e-05  -4.490900e-01 -8.987627e-05  
7.408222e-01  3.458573e-01 2.225321e-05  -4.468304e-01 -9.062727e-05  
7.448261e-01  3.450922e-01 2.246351e-05  -4.441770e-01 -9.138285e-05  
7.488300e-01  3.440443e-01 2.267095e-05  -4.419278e-01 -9.213466e-05  
7.528339e-01  3.429945e-01 2.288235e-05  -4.396765e-01 -9.288567e-05  
7.568378e-01  3.419407e-01 2.308838e-05  -4.374220e-01 -9.364325e-05  
7.608417e-01  3.408831e-01 2.329451e-05  -4.351659e-01 -9.440677e-05  
7.648456e-01  3.398219e-01 2.350342e-05  -4.329091e-01 -9.516706e-05  
7.688495e-01  3.387642e-01 2.371360e-05  -4.306438e-01 -9.592336e-05  
7.728535e-01  3.377109e-01 2.392514e-05  -4.283619e-01 -9.668305e-05  
7.768574e-01  3.366409e-01 2.413605e-05  -4.260785e-01 -9.744449e-05  
7.808613e-01  3.355821e-01 2.434692e-05  -4.237941e-01 -9.820111e-05  
7.848652e-01  3.345204e-01 2.455800e-05  -4.215107e-01 -9.895982e-05  
7.888691e-01  3.335150e-01 2.477111e-05  -4.192208e-01 -9.971886e-05  
7.928730e-01  3.324436e-01 2.498242e-05  -4.169223e-01 -1.004782e-04  
7.968769e-01  3.313703e-01 2.519417e-05  -4.146236e-01 -1.012681e-04  
8.008808e-01  3.302949e-01 2.540630e-05  -4.123214e-01 -1.019808e-04  
8.048847e-01  3.292229e-01 2.561946e-05  -4.100118e-01 -1.027654e-04  
8.088886e-01  3.281491e-01 2.583292e-05  -4.076992e-01 -1.035157e-04  
8.128925e-01  3.270736e-01 2.604678e-05  -4.054833e-01 -1.042647e-04  
8.168964e-01  3.259941e-01 2.626043e-05  -4.031369e-01 -1.050078e-04  
8.209003e-01  3.249129e-01 2.647479e-05  -4.007783e-01 -1.057478e-04  
8.249042e-01  3.238285e-01 2.668686e-05  -3.984120e-01 -1.064855e-04  
8.289081e-01  3.227084e-01 2.689864e-05  -3.960382e-01 -1.072438e-04  
8.329120e-01  3.216157e-01 2.711027e-05  -3.936610e-01 -1.079867e-04  
8.369159e-01  3.206378e-01 2.733249e-05  -3.912383e-01 -1.087314e-04  
8.409198e-01  3.195468e-01 2.754791e-05  -3.889197e-01 -1.094791e-04  
8.449237e-01  3.184545e-01 2.776363e-05  -3.866007e-01 -1.102163e-04  
8.489276e-01  3.173610e-01 2.797963e-05  -3.842816e-01 -1.109600e-04  
8.529315e-01  3.162466e-01 2.819562e-05  -3.819560e-01 -1.117035e-04  
8.569354e-01  3.151486e-01 2.841193e-05  -3.796409e-01 -1.124474e-04  
8.609393e-01  3.140495e-01 2.862815e-05  -3.773257e-01 -1.131858e-04  
8.649432e-01  3.129461e-01 2.884312e-05  -3.749987e-01 -1.139188e-04  
8.689471e-01  3.118403e-01 2.905779e-05  -3.726677e-01 -1.146516e-04  
8.729511e-01  3.106496e-01 2.927356e-05  -3.703360e-01 -1.154033e-04  
8.769550e-01  3.095461e-01 2.949059e-05  -3.680069e-01 -1.161307e-04  
8.809589e-01  3.084417e-01 2.970989e-05  -3.656775e-01 -1.168558e-04  
